identity_id,platform,platform_username,ou,status,role_or_group,privilege_level,last_login,mfa_enabled,api_key_age_days,department,admin_justified,token_scope
ID0272,AWS,michelle-jackson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-03-28,True,39.0,Sales,False,read_only
ID0272,Okta,michelle.jackson@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-09-27,False,,Sales,False,
ID0273,AD,austin.joseph,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-04-22,True,,Legal,False,
ID0273,AWS,austin-joseph,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-05-05,False,126.0,Legal,False,read_only
ID0273,Okta,austin.joseph@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-11-04,True,,Legal,False,
ID0274,AD,david.garcia,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-05-22,False,,Finance,False,
ID0274,AWS,david-garcia,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-06-15,True,79.0,Finance,False,read_only
ID0274,Okta,david.garcia@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,,True,,Finance,False,
ID0275,AD,jack.mora,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Legal-Staff|GG-DLP-Policy,standard,2026-05-28,False,,Legal,False,
ID0275,AWS,jack-mora,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-16,True,17.0,Legal,False,read_only
ID0275,Okta,jack.mora@socgen.com,,suspended,SharePoint|Slack|DocuSign|Relativity,standard,,False,,Legal,False,
ID0276,AD,jason.cortez,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-06-04,False,,IT,True,
ID0276,AWS,jason-cortez,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-04-12,False,197.0,IT,True,admin
ID0276,Okta,jason.cortez@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-11-17,True,,IT,True,
ID0277,AD,jose.williams,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Sales-Staff|GG-CRM-Access,standard,2025-12-09,False,,Sales,False,
ID0277,AWS,jose-williams,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-21,True,502.0,Sales,False,read_only
ID0277,Okta,jose.williams@socgen.com,,suspended,Salesforce|Slack|Zoom|HubSpot,standard,,True,,Sales,False,
ID0278,AD,aimee.gonzalez,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Sales-Staff|GG-CRM-Access,standard,2026-02-26,True,,Sales,False,
ID0278,AWS,aimee-gonzalez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-26,False,77.0,Sales,False,read_only
ID0278,Okta,aimee.gonzalez@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-09-15,False,,Sales,False,
ID0279,AD,kimberly.flynn,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,elevated,2025-09-21,False,,Sales,False,
ID0279,AWS,kimberly-flynn,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-28,True,64.0,Sales,False,read_only
ID0279,Okta,kimberly.flynn@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-04-02,True,,Sales,False,
ID0280,AD,april.sandoval,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,elevated,2026-03-16,True,,Sales,False,
ID0280,AWS,april-sandoval,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-10,True,795.0,Sales,False,read_only
ID0280,Okta,april.sandoval@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-02-17,True,,Sales,False,
ID0281,AD,anna.morse,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-05-17,True,,Finance,False,
ID0281,AWS,anna-morse,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-08-18,False,115.0,Finance,False,read_only
ID0281,Okta,anna.morse@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-05-27,True,,Finance,False,
ID0282,AD,mandy.foster,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2025-06-06,True,,Finance,False,
ID0282,AWS,mandy-foster,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2025-09-17,True,60.0,Finance,False,read_only
ID0282,Okta,mandy.foster@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2026-05-23,True,,Finance,False,
ID0283,AD,nancy.stewart,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Sales-Staff|GG-CRM-Access,standard,2025-06-11,False,,Sales,False,
ID0283,AWS,nancy-stewart,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-11,True,198.0,Sales,False,read_only
ID0283,Okta,nancy.stewart@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,,True,,Sales,False,
ID0284,AD,joshua.oconnell,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2026-04-08,True,,Sales,False,
ID0284,AWS,joshua-oconnell,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-05-20,False,71.0,Sales,False,read_only
ID0284,Okta,joshua.oconnell@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2026-03-23,False,,Sales,False,
ID0285,AD,melissa.williams,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access|GG-Domain-Admins,admin,2025-09-09,False,,HR,False,
ID0285,AWS,melissa-williams,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-02-23,False,718.0,HR,False,admin
ID0285,Okta,melissa.williams@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-12-07,True,,HR,False,
ID0286,AD,carrie.crane,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-03-18,False,,Finance,False,
ID0286,AWS,carrie-crane,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2026-01-18,False,58.0,Finance,False,read_only
ID0286,Okta,carrie.crane@socgen.com,,suspended,SAP S4HANA|Workday|Slack|Concur,standard,,False,,Finance,False,
ID0287,AD,antonio.norman,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-05-22,False,,Legal,False,
ID0287,AWS,antonio-norman,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-22,True,143.0,Legal,False,read_only
ID0287,Okta,antonio.norman@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2025-12-04,True,,Legal,False,
ID0288,AD,deanna.hess,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2026-02-10,True,,Engineering,False,
ID0288,AWS,deanna-hess,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-03-05,True,21.0,Engineering,False,read_only
ID0288,Okta,deanna.hess@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2025-12-13,True,,Engineering,False,
ID0289,AD,tom.williams,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",disabled,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk,standard,2025-12-09,True,,IT,True,
ID0289,AWS,tom-williams,,inactive,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-05-05,False,49.0,IT,True,read_only
ID0289,Okta,tom.williams@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-09-07,True,,IT,True,
ID0290,AD,terry.hill,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-10-18,True,,Engineering,False,
ID0290,AWS,terry-hill,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2026-01-16,True,86.0,Engineering,False,read_only
ID0290,Okta,terry.hill@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2026-03-04,True,,Engineering,False,
ID0291,AD,karen.miller,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2025-06-06,True,,HR,False,
ID0291,AWS,karen-miller,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-18,True,194.0,HR,False,read_only
ID0291,Okta,karen.miller@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-03-08,False,,HR,False,
ID0292,AD,virginia.casey,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-02-18,False,,HR,False,
ID0292,AWS,virginia-casey,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-25,False,98.0,HR,False,read_only
ID0292,Okta,virginia.casey@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2025-12-19,True,,HR,False,
ID0293,AD,alyssa.cochran,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-02-07,False,,IT,True,
ID0293,AWS,alyssa-cochran,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-10-25,True,128.0,IT,True,admin
ID0293,Okta,alyssa.cochran@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2025-10-23,True,,IT,True,
ID0294,AD,matthew.adams,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Legal-Staff|GG-DLP-Policy,standard,2026-03-08,False,,Legal,False,
ID0294,AWS,matthew-adams,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-05,True,12.0,Legal,False,read_only
ID0294,Okta,matthew.adams@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-04-07,True,,Legal,False,
ID0295,AD,kevin.drake,"OU=Finance,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Finance-Staff|GG-SAP-Users|GG-ReadOnly-FS,standard,2026-02-07,False,,Finance,False,
ID0295,AWS,kevin-drake,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,standard,2026-01-03,True,51.0,Finance,False,read_only
ID0295,Okta,kevin.drake@socgen.com,,active,SAP S4HANA|Workday|Slack|Concur,standard,2025-12-08,True,,Finance,False,
ID0296,AD,casey.johnson,"OU=IT,OU=Privileged,DC=corp,DC=socgen,DC=com",active,GG-IT-Staff|GG-Infra-Ops|GG-ServiceDesk|GG-Domain-Admins,admin,2026-01-14,False,,IT,True,
ID0296,AWS,casey-johnson,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2026-01-14,False,126.0,IT,True,admin
ID0296,Okta,casey.johnson@socgen.com,,active,AWS SSO|GitHub Enterprise|ServiceNow|Slack|CyberArk|Okta Admin Console,admin,2026-01-14,False,,IT,True,
ID0297,AD,christopher.lang,"OU=HR,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-HR-Staff|GG-HRIS-Access,standard,2026-03-26,False,,HR,False,
ID0297,AWS,christopher-lang,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-14,True,185.0,HR,False,read_only
ID0297,Okta,christopher.lang@socgen.com,,active,Workday|Slack|ServiceNow|BambooHR,standard,2026-03-18,True,,HR,False,
ID0298,AD,jacqueline.mcmahon,"OU=Legal,OU=Users,DC=corp,DC=socgen,DC=com",disabled,GG-Legal-Staff|GG-DLP-Policy,standard,2025-07-13,True,,Legal,False,
ID0298,AWS,jacqueline-mcmahon,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-04-11,False,106.0,Legal,False,read_only
ID0298,Okta,jacqueline.mcmahon@socgen.com,,active,SharePoint|Slack|DocuSign|Relativity,standard,2026-02-22,True,,Legal,False,
ID0299,AD,toni.banks,"OU=Engineering,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Dev-Staff|GG-Git-Users|GG-VPN-Access,standard,2025-06-23,True,,Engineering,False,
ID0299,AWS,toni-banks,,active,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess|arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess|arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,standard,2025-10-30,True,883.0,Engineering,False,read_only
ID0299,Okta,toni.banks@socgen.com,,active,GitHub Enterprise|AWS SSO|Jira|Slack|Confluence,standard,2026-05-21,False,,Engineering,False,
ID0300,AD,nicholas.phillips,"OU=Sales,OU=Users,DC=corp,DC=socgen,DC=com",active,GG-Sales-Staff|GG-CRM-Access,standard,2025-07-18,False,,Sales,False,
ID0300,AWS,nicholas-phillips,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-06-14,True,787.0,Sales,False,read_only
ID0300,Okta,nicholas.phillips@socgen.com,,active,Salesforce|Slack|Zoom|HubSpot,standard,2025-09-22,True,,Sales,False,
ID0301,AD,evan.lamb,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-06-28,False,,External,False,
ID0301,AWS,evan-lamb,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-04-27,True,46.0,External,False,read_only
ID0301,Okta,evan.lamb@external.socgen.com,,active,Jira|Slack,standard,,True,,External,False,
ID0302,AD,patrick.young,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-02-17,True,,External,False,
ID0302,AWS,patrick-young,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-04-29,True,65.0,External,False,read_only
ID0302,Okta,patrick.young@external.socgen.com,,active,Jira|Slack,standard,2026-02-04,False,,External,False,
ID0303,AD,daniel.steele,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2026-02-16,True,,External,False,
ID0303,AWS,daniel-steele,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-21,False,21.0,External,False,read_only
ID0303,Okta,daniel.steele@external.socgen.com,,active,Jira|Slack,standard,,True,,External,False,
ID0304,AD,nicholas.costa,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-07-29,True,,External,False,
ID0304,AWS,nicholas-costa,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-08,True,22.0,External,False,read_only
ID0304,Okta,nicholas.costa@external.socgen.com,,suspended,Jira|Slack,standard,,True,,External,False,
ID0305,AD,ashley.mendoza,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-07-01,False,,External,False,
ID0305,AWS,ashley-mendoza,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-05,True,20.0,External,False,read_only
ID0305,Okta,ashley.mendoza@external.socgen.com,,active,Jira|Slack,standard,2025-09-15,True,,External,False,
ID0306,AD,fernando.lynn,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-03-21,False,,External,False,
ID0306,AWS,fernando-lynn,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-08-24,True,578.0,External,False,read_only
ID0306,Okta,fernando.lynn@external.socgen.com,,active,Jira|Slack,standard,2025-11-29,True,,External,False,
ID0307,AD,kimberly.villanueva,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access|GG-Domain-Admins,admin,2026-01-18,True,,External,False,
ID0307,AWS,kimberly-villanueva,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-04-19,True,146.0,External,False,admin
ID0307,Okta,kimberly.villanueva@external.socgen.com,,active,Jira|Slack,standard,2025-09-17,True,,External,False,
ID0308,AD,jessica.valdez,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-12-06,True,,External,False,
ID0308,AWS,jessica-valdez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-06-15,True,177.0,External,False,read_only
ID0308,Okta,jessica.valdez@external.socgen.com,,active,Jira|Slack,standard,2025-10-07,True,,External,False,
ID0309,AD,colton.terry,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-12-28,False,,External,False,
ID0309,AWS,colton-terry,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-06-05,False,84.0,External,False,read_only
ID0309,Okta,colton.terry@external.socgen.com,,suspended,Jira|Slack,standard,,False,,External,False,
ID0310,AD,kenneth.larsen,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-11-11,True,,External,False,
ID0310,AWS,kenneth-larsen,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-08,True,170.0,External,False,read_only
ID0310,Okta,kenneth.larsen@external.socgen.com,,active,Jira|Slack,standard,,True,,External,False,
ID0311,AD,matthew.greene,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-06-21,True,,External,False,
ID0311,AWS,matthew-greene,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-18,True,82.0,External,False,read_only
ID0311,Okta,matthew.greene@external.socgen.com,,active,Jira|Slack,standard,2026-05-05,True,,External,False,
ID0312,AD,bradley.anthony,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access|GG-Domain-Admins,admin,2025-07-29,False,,External,False,
ID0312,AWS,bradley-anthony,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-07-29,True,70.0,External,False,admin
ID0312,Okta,bradley.anthony@external.socgen.com,,active,Jira|Slack,standard,2025-07-29,True,,External,False,
ID0313,AD,martin.hughes,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,elevated,2025-11-12,False,,External,False,
ID0313,AWS,martin-hughes,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-24,True,132.0,External,False,read_only
ID0313,Okta,martin.hughes@external.socgen.com,,active,Jira|Slack,standard,2026-06-07,True,,External,False,
ID0314,AD,jeremiah.baker,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2026-01-05,False,,External,False,
ID0314,AWS,jeremiah-baker,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-04,True,789.0,External,False,read_only
ID0314,Okta,jeremiah.baker@external.socgen.com,,suspended,Jira|Slack,standard,,True,,External,False,
ID0315,AD,rhonda.gutierrez,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2026-04-10,False,,External,False,
ID0315,AWS,rhonda-gutierrez,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-04-07,True,127.0,External,False,read_only
ID0315,Okta,rhonda.gutierrez@external.socgen.com,,active,Jira|Slack,standard,,False,,External,False,
ID0316,AD,joseph.camacho,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access|GG-Domain-Admins,admin,2026-01-30,False,,External,False,
ID0316,AWS,joseph-camacho,,active,arn:aws:iam::aws:policy/AdministratorAccess,admin,2025-12-18,True,20.0,External,False,admin
ID0316,Okta,joseph.camacho@external.socgen.com,,active,Jira|Slack,standard,2026-02-14,False,,External,False,
ID0317,AD,james.nash,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2026-01-16,True,,External,False,
ID0317,AWS,james-nash,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-04-16,False,86.0,External,False,read_only
ID0317,Okta,james.nash@external.socgen.com,,active,Jira|Slack,standard,2025-12-08,True,,External,False,
ID0318,AD,lisa.martinez,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,elevated,2025-11-07,False,,External,False,
ID0318,AWS,lisa-martinez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-02-07,False,167.0,External,False,read_only
ID0318,Okta,lisa.martinez@external.socgen.com,,active,Jira|Slack,standard,2026-04-12,True,,External,False,
ID0319,AD,beth.henderson,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2026-01-11,True,,External,False,
ID0319,AWS,beth-henderson,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-01-22,False,82.0,External,False,read_only
ID0319,Okta,beth.henderson@external.socgen.com,,active,Jira|Slack,standard,2025-10-12,True,,External,False,
ID0320,AD,deanna.bartlett,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,elevated,2026-01-05,False,,External,False,
ID0320,AWS,deanna-bartlett,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-12-16,True,101.0,External,False,read_only
ID0320,Okta,deanna.bartlett@external.socgen.com,,active,Jira|Slack,standard,2025-09-05,True,,External,False,
ID0321,AD,donald.ellis,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-09-12,True,,External,False,
ID0321,AWS,donald-ellis,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-02-23,False,119.0,External,False,read_only
ID0321,Okta,donald.ellis@external.socgen.com,,suspended,Jira|Slack,standard,,False,,External,False,
ID0322,AD,ashley.hernandez,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-01-22,True,,External,False,
ID0322,AWS,ashley-hernandez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-11,True,105.0,External,False,read_only
ID0322,Okta,ashley.hernandez@external.socgen.com,,active,Jira|Slack,standard,2026-04-10,True,,External,False,
ID0323,AD,sharon.beard,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-02-17,False,,External,False,
ID0323,AWS,sharon-beard,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-11-16,True,184.0,External,False,read_only
ID0323,Okta,sharon.beard@external.socgen.com,,active,Jira|Slack,standard,2026-05-14,False,,External,False,
ID0324,AD,kara.jackson,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-08-18,False,,External,False,
ID0324,AWS,kara-jackson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-04,False,137.0,External,False,read_only
ID0324,Okta,kara.jackson@external.socgen.com,,active,Jira|Slack,standard,2025-11-18,True,,External,False,
ID0325,AD,amanda.preston,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-09-19,True,,External,False,
ID0325,AWS,amanda-preston,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-07-19,False,620.0,External,False,read_only
ID0325,Okta,amanda.preston@external.socgen.com,,suspended,Jira|Slack,standard,,True,,External,False,
ID0326,AD,alicia.roth,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-07-09,False,,External,False,
ID0326,AWS,alicia-roth,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-02-11,True,85.0,External,False,read_only
ID0326,Okta,alicia.roth@external.socgen.com,,suspended,Jira|Slack,standard,,True,,External,False,
ID0327,AD,william.ramos,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2026-05-01,False,,External,False,
ID0327,AWS,william-ramos,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-09-28,False,192.0,External,False,read_only
ID0327,Okta,william.ramos@external.socgen.com,,active,Jira|Slack,standard,2025-08-27,True,,External,False,
ID0328,AD,jeremy.mcintyre,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-08-23,True,,External,False,
ID0328,AWS,jeremy-mcintyre,,inactive,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-16,True,7.0,External,False,read_only
ID0328,Okta,jeremy.mcintyre@external.socgen.com,,active,Jira|Slack,standard,,False,,External,False,
ID0329,AD,samantha.robertson,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-06-12,True,,External,False,
ID0329,AWS,samantha-robertson,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2025-10-30,True,88.0,External,False,read_only
ID0329,Okta,samantha.robertson@external.socgen.com,,suspended,Jira|Slack,standard,,False,,External,False,
ID0330,AD,samuel.suarez,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",active,GG-Contractors|GG-Guest-Access,standard,2025-12-24,False,,External,False,
ID0330,AWS,samuel-suarez,,active,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,standard,2026-01-08,True,829.0,External,False,read_only
ID0330,Okta,samuel.suarez@external.socgen.com,,active,Jira|Slack,standard,2026-01-18,True,,External,False,
ID0331,AD,danielle.bryant,"OU=Contractors,OU=External,DC=corp,DC=socgen,DC=com",disabled,GG-Contractors|GG-Guest-Access,standard,2025-07-24,True,,External,False,
